STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/1947,,71,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/1947,,69,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/1947,,81,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/1947,,81,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/1947,,69,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/1947,,74,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/1947,,77,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/1947,,80,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/1947,,82,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/1947,,71,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/1947,,72,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/1947,,77,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/1947,,78,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/1947,,74,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/1947,,72,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/1947,,68,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/1947,,87,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/1947,,69,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/1947,,56,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/1947,,80,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/1947,,78,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/1947,,88,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/1947,,90,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/1947,,76,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/1947,,77,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/1947,,77,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/1947,,73,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/1947,,75,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/1947,,68,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/1947,,75,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/1947,,73,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/1947,,74,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/1947,,82,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/1947,,78,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/1947,,61,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/1947,,83,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/1947,,84,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/1947,,87,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/1947,,87,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/1947,,85,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/1947,,86,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/1947,,88,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/1947,,83,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/1947,,81,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/1947,,83,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/1947,,88,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/1947,,86,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/1947,,81,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/1947,,70,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/1947,,80,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/1947,,79,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/1947,,79,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/1947,,84,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/1947,,85,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/1947,,89,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/1947,,81,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/1947,,81,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/1947,,84,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/1947,,86,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/1947,,79,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/1947,,81,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/1947,,80,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/1947,,75,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/1947,,79,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/1947,,85,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/1947,,87,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/1947,,87,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/1947,,88,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/1947,,84,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/1947,,89,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/1947,,94,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/1947,,87,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/1947,,79,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/1947,,79,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/1947,,80,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/1947,,81,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/1947,,87,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/1947,,89,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/1947,,82,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/1947,,77,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/1947,,85,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/1947,,74,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/1947,,86,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/1947,,88,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/1947,,95,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/1947,,93,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/1947,,95,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/1947,,85,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/1947,,70,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/1947,,75,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/1947,,91,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/1947,,83,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/1947,,79,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/1947,,89,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/1947,,87,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/1947,,93,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/1947,,93,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/1947,,91,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/1947,,72,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/1947,,73,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/1947,,85,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/1947,,78,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/1947,,89,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/1947,,83,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/1947,,87,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/1947,,86,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/1947,,85,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/1947,,78,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/1947,,82,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/1947,,88,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/1947,,88,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/1947,,77,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/1947,,85,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/1947,,85,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/1947,,88,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/1947,,89,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/1947,,86,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/1947,,87,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/1947,,76,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/1947,,78,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/1947,,80,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/1947,,88,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/1947,,71,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/1947,,78,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/1947,,74,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/1947,,60,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/1947,,64,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/1947,,62,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/1947,,61,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/1947,,61,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/1947,,63,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/1947,,68,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/1947,,59,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/1947,,60,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/1947,,67,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/1947,,72,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/1947,,72,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/1947,,74,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/1947,,78,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/1947,,79,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/1947,,72,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/1947,,68,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/1947,,63,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/1947,,72,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/1947,,72,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/1947,,70,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/1947,,79,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/1947,,77,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/1947,,82,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/1947,,78,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/1947,,77,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/1947,,70,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/1947,,80,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/1947,,83,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/1947,,74,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/1947,,85,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/1947,,63,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/1947,,66,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/1947,,76,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/1947,,78,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/1947,,77,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/1947,,72,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/1947,,64,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/1947,,47,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/1947,,54,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/1947,,59,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/1947,,57,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/1947,,56,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/1947,,60,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/1947,,54,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/1947,,58,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/1947,,61,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/1947,,48,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/1947,,52,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/1947,,57,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/1947,,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/1947,,51,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/1947,,46,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/1947,,40,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/1947,,53,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/1947,,44,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/1947,,46,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/1947,,45,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/1947,,39,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/1947,,47,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/1947,,51,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/1947,,54,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/1947,,53,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/1947,,46,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/1947,,42,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/1947,,37,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/1947,,49,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/1947,,45,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/1947,,38,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/1947,,39,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/1947,,53,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/1947,,58,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/1947,,54,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/1947,,40,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/1947,,42,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/1947,,44,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/1947,,54,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/1947,,42,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/1947,,37,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/1947,,36,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/1947,,40,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/1947,,34,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/1947,,35,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/1947,,45,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/1947,,55,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/1947,,36,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/1947,,46,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/1947,,32,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/1947,,32,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/1947,,42,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/1947,,42,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/1947,,37,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/1947,,33,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/1947,,33,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/1947,,31,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/1947,,35,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/1947,,33,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/1947,,28,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/1947,,33,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/1947,,32,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/1948,,32,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/1948,,34,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/1948,,34,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/1948,,35,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/1948,,37,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/1948,,35,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/1948,,35,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/1948,,34,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/1948,,45,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/1948,,33,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/1948,,36,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/1948,,38,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/1948,,35,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/1948,,33,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/1948,,18,9,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/1948,,36,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/1948,,37,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/1948,,27,11,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/1948,,20,7,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/1948,,36,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/1948,,38,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/1948,,36,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/1948,,23,6,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/1948,,18,6,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/1948,,26,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/1948,,29,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/1948,,28,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/1948,,23,11,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/1948,,32,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/1948,,24,4,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/1948,,20,0,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/1948,,26,9,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/1948,,37,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/1948,,30,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/1948,,20,13,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/1948,,27,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/1948,,28,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/1948,,32,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/1948,,35,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/1948,,21,10,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/1948,,23,6,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/1948,,31,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/1948,,42,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/1948,,42,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/1948,,54,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/1948,,35,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/1948,,49,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/1948,,55,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/1948,,55,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/1948,,59,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/1948,,57,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/1948,,31,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/1948,,30,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/1948,,31,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/1948,,33,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/1948,,47,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/1948,,41,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/1948,,46,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/1948,,40,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/29/1948,,40,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/1948,,30,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/1948,,34,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/1948,,35,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/1948,,34,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/1948,,25,9,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/1948,,42,13,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/1948,,38,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/1948,,45,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/1948,,49,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/1948,,49,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/1948,,39,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/1948,,31,15,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/1948,,36,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/1948,,42,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/1948,,58,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/1948,,67,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/1948,,60,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/1948,,51,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/1948,,59,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/1948,,70,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/1948,,70,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/1948,,74,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/1948,,57,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/1948,,67,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/1948,,54,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/1948,,57,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/1948,,68,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/1948,,54,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/1948,,45,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/1948,,62,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/1948,,66,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/1948,,61,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/1948,,57,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/1948,,44,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/1948,,62,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/1948,,71,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/1948,,68,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/1948,,61,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/1948,,54,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/1948,,54,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/1948,,54,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/1948,,61,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/1948,,66,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/1948,,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/1948,,41,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/1948,,56,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/1948,,55,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/1948,,54,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/1948,,49,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/1948,,52,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/1948,,75,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/1948,,71,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/1948,,61,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/1948,,66,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/1948,,62,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/1948,,71,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/1948,,57,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/1948,,55,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/1948,,50,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/1948,,57,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/1948,,65,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/1948,,69,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/1948,,65,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/1948,,59,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/1948,,64,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/1948,,53,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/1948,,67,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/1948,,51,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/1948,,52,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/1948,,66,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/1948,,87,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/1948,,76,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/1948,,87,52,
